사업장명,병상수
연세세브란스치과의원,0
서부한의원,0
진선두한의원,0
고운치과의원,0
박정신건강의학과의원,0
이피부과의원,0
선동규안과의원,0
김선태치과의원,0
성모치과의원,0
서울미치과의원,0
예당한의원,0
씨엘의원,0
편한연세내과의원,0
경희진한의원,0
용한의원,0
사람사랑치과의원,0
정성채내과의원,0
증산의원,0
꿈나무가정의원,0
기독한의원,0
그린치과의원,0
김일진의연세치과의원,0
오춘근한의원,0
연세치과의원,0
지혜소아청소년과의원,0
연세팜스의원,0
튼튼소아과의원,0
일맥한의원,0
서울본치과의원,0
나이비인후과의원,0
명성한의원,0
이태준김재민내과의원,0
하솜치과의원,0
최태식치과의원,0
서부치과의원,0
참조은이비인후과의원,0
구민내과의원,0
무림한의원,0
은평연세소아청소년과의원,0
밝은홍안과의원,0
연세수내과의원,0
빛샘안과의원,0
라임비뇨기과의원,0
수내과의원,0
엄마한의원,0
연세김치과의원,0
김혜옥내과의원,0
정성치과의원,0
불광치과의원,0
부부한의원,0
나비드치과의원,0
서울방사선가정의학과의원,0
김지천안과의원,0
유원마취통증의학과의원,0
사랑이꽃피는치과의원,0
굿모닝한의원,0
수색연세치과의원,0
우리성모안과의원,0
정해원치과의원,0
동서의원,0
김세영치과의원,0
인제의원,0
연신내정형외과의원,22
강창원내과의원,0
박제상재활의학과의원,0
광재의원,0
김연기소아청소년과의원,0
유장열이비인후과의원,0
온누리한의원,0
현대치과의원,0
어깨동무한의원,0
송근한의원,0
김가정의학과의원,0
경희태초한의원,0
민정형외과의원,14
김정일안과의원,0
사랑이가득한치과의원,0
연세바른치과의원,0
예일성모내과의원,0
김성훈가정의학과의원,0
서울삼성치과의원,0
아카시아치과의원,0
서울비뇨기과의원,1
대림한의원,0
한국영상의학과의원,0
녹십자의원,0
우리한의원,0
조성만치과의원,0
함공식의원,0
이선화피부과의원,0
불광한의원,0
이길완산부인과의원,0
채희재피부과의원,0
경희솔한의원,0
은평구보건소,0
청담부부한의원,0
고경당한의원,0
유정형외과의원,0
이쎈치과의원,0
인의한의원,0
이도범치과의원,0
새이치과의원,0
구자성정형외과의원,19
신치과의원,0
연강한의원,0
김근만치과의원,0
예일한의원,0
중앙마취과의원,0
함박웃음치과의원,0
서울바른훈치과의원,0
김장식치과의원,0
유계수내과의원,0
솔치과의원,0
인산한의원,0
조피부과의원,0
새한세이프치과의원,0
가지런한치과교정과치과의원,0
강석경소아과의원,0
노내과의원,0
한사랑한의원,0
푸른정형외과의원,29
인디애나치과의원,0
김영환내과의원,0
경서외과의원,1
응암연세이비인후과의원,0
푸른치과의원,0
연세정형외과의원,0
신사중앙의원,23
미소치과의원,0
연세미치과의원,0
아름다운성형외과의원,0
연세수치과의원,0
양전호내과의원,0
서울삼성내과의원,0
박해문의원,0
에이스치과의원,0
부용한의원,0
예니어린이치과의원,0
서울의원,0
제중한의원,0
연세속편안내과의원,0
힘튼의원,0
경희자인한의원,0
이레알찬정형외과의원,19
온유치과의원,0
은평장수플란트치과의원,0
지음치과의원,0
연세인스마일치과의원,0
연세유의원,0
마루의료생협마루의원,0
진서울치과의원,0
서울이비인후과의원,0
연세키즈인소아치과의원,0
유니스피부과의원,0
밝은소리이비인후과의원,0
구파발연세내과의원,0
참좋은내과의원,0
봄한의원,0
서울박치과의원,0
한빛한의원,0
하늘마음한의원,0
서울엔도내과의원,0
연서정형외과의원,17
드림유비뇨기과의원,1
연세봄정신건강의학과의원,0
키즈앤맘치과의원,0
연세큰숲내과의원,0
사랑채한의원,0
숨편한세상신세계한의원,0
서울백련치과의원,0
역촌경희한의원,0
99마취통증의학과의원,0
서울클리어치과교정과치과의원,0
더스마일치과의원,0
서울아산이비인후과의원,0
덴탈시그널치과의원,0
은평베스트성모내과의원,0
다봄한의원,0
홍제정신건강의학과의원,0
서울올바른치과의원,0
홍제속편한내과의원,0
윤구강악안면외과치과의원,0
연세소울정신건강의학과의원,0
연세박의원,0
신촌홍대라마르의원,0
고려힐링정신건강의학과의원,0
서울안심치과의원,0
해나무한의원,0
미채율의원,0
재단법인한국장기조직기증원코다의원,0
연세우리의원,0
청담주앤치과의원,0
라이프한의원,0
유한중치과의원,0
서울대항유외과의원,4
다품한의원,0
서울올바른정형외과의원,0
경희궁삼성마취통증의학과의원,0
진덕한의원,0
아이&패밀리한의원,0
연세참비뇨의학과의원,3
바램의원,0
이지치과의원,0
서울원마취통증의학과의원,0
가좌서울치과의원,0
서울플러스이비인후과의원,1
한혜성 조이의원,0
연희동경희한의원,0
이석우치과의원,0
서대문 봄 정신건강의학과의원,0
더올바른정형외과의원,0
바른이 클래식 치과의원,0
성모척척마취통증의학과의원,0
큰곰한의원,0
서울예봄치과의원,0
연세은혜내과의원,0
가재울정내과의원,0
홍은그린한의원,0
해아림한의원 신촌점,0
홍제삼성본정형외과의원,0
서울통쾌한마취통증의학과의원,0
서대문정형외과의원,3
민성한의원,0
경희미소한의원,0
스마트한의원,0
서울정성가득치과의원,0
서울U비뇨의학과의원,0
세가지소원의원 신촌점,0
연세하이치과의원,0
e-스타치과의원,0
이훈구한의원,0
북가좌경희한의원,0
연세리더스의원,0
백호한의원,0
강한내과의원,0
재단법인화강문화재단 서울이웃린치과의원,0
빛사랑안과의원,0
좋은정신건강의학과의원,0
연세본치과의원,0
해들인의원,0
의료법인사랑나눔의료재단에보스의원,0
홍피부과의원,0
이정근안과의원,0
착한이치과의원,0
사회복지법인어린이사랑의의원,0
황&신 소아청소년과의원,0
미지치과의원,0
제일한의원,0
세종한의원,0
이태호치과의원,0
김문성이비인후과의원,0
임외과가정의학과의원,0
진성한의원,0
연우내과의원,0
리뉴미피부과의원,0
동신치과의원,0
손성원한의원,0
더맑은내과의원,0
누리사랑의원,0
원당한의원,0
신촌오라클피부과의원,0
성가한의원,0
연세365의원,0
김영달한의원,0
김훈회치과의원,0
이일우치과의원,0
삼화한의원,0
늘편한마취통증의학과의원,0
바우한의원,0
신용필치과의원,0
안세정신과의원,0
서울컬럼비아치과의원,0
이승일마취통증의학과의원,0
수내과의원,0
리빙웰치과의원,0
현대한의원,0
황진하치과의원,0
김선욱치과의원,0
최아란산부인과의원,0
김기윤치과의원,0
원상희외과의원,0
은의원,0
아현서울이비인후과의원,0
슬기로운치과의원,0
서울아산의원,0
사랑마을정신건강의학과의원,42
서대문하나이비인후과의원,0
바른이치과교정과치과의원,0
서울아이치과의원,0
디엠씨(DMC)바른치과의원,0
예샘궁치과의원,0
참빛안과의원,0
새천년연세의원,0
홍제동서한의원,0
신촌김지영한의원,0
김은아소아청소년과의원,0
하얀치과의원,0
금강한의원,0
연세재활의학과의원,0
사랑의치과의원,0
김주식치과의원,0
미즈미산부인과의원,0
위대항의원,3
서울클래식치과의원,0
가좌경희한의원,0
이충원소아청소년과의원,0
본디올신촌경희한의원,0
연세윤치과의원,0
상아피부과의원,0
유진미의원,0
해들인한의원,0
임희식치과의원,0
백위현치과의원,0
중앙치과의원,0
연희이비인후과의원,0
홍제탑치과의원,0
서울수치과의원,0
참편한치과의원,0
이하루치과의원,0
은성의원,0
항미소외과의원,5
연세건강한치과의원,0
연세스타피부과의원,0
남기헌정형외과의원,20
스마일영상의학과의원,0
서울연세의원,0
의료법인장안의료재단홈메디칼의원,23
삼성제일의원,0
e-편한치과의원,0
손동현내과의원,0
연세소아청소년과의원,0
김안과의원,0
고려안과의원,0
오에스티의원,0
민내과의원,0
메이저피부과의원(신촌점),0
연세고운가정의학과의원,0
참다나의원,29
동신비뇨기과의원,2
대림한의원,0
굿모닝치과의원,0
김유성이비인후과의원,0
최치과의원,0
문영환산부인과의원,0
민영한의원,0
가재울부부한의원,0
사암으뜸한의원,0
나남여성의원,0
백세한의원,0
학교앞작은의원,0
서울안과의원,0
미즈앤미여성의원,0
명성한의원,0
김시원이비인후과의원,0
손치과의원,0
장안과의원,0
연세스마일포유치과의원,0
이화이트치과의원,0
연세탑의원,0
길치과의원,0
연세이비인후과의원,0
예성치과의원,0
요셉이비인후과의원,0
장진호내과의원,0
서울착한치과의원,0
자림한의원,0
비움내과의원,0
사회복지법인서대문참사랑의원,0
삼성키즈소아청소년과의원,0
동의보감한의원,0
다나아 한의원,0
주이비인후과의원,0
임프라인치과의원,0
웰비뇨기과의원,0
좋은경희한의원,20
정서영한의원,0
이태훈한의원,0
몸편한재활의학과의원,2
연세문이비인후과의원,0
케이씨에스서울김창수의원,4
김현기치과의원,0
홍은연세림(林)치과의원,0
e-아름다운치과의원,0
홍제다나한의원,0
개구장이치과의원,0
사회복지법인참사랑복지의원,0
강남성모안과의원,0
이용진창문외과의원,8
삼성정형외과의원,28
독립문한의원,0
백민치과의원,0
김영선한의원,0
연세드림치과의원,0
연세해맑은치과의원,0
경희상생한의원,0
홍영택산부인과의원,0
참빛외과의원,10
김주예소아청소년과의원,0
더웃는치과의원,0
박선규치과의원,0
한음한방신경정신과한의원,0
윤선치과의원,0
연세안과의원,0
사라산부인과의원,0
천지인궁한의원,0
박성균소아청소년과의원,0
애플산부인과의원,0
김인주연세가정의학과의원,0
해맑은치과의원,0
서울미소담은치과의원,0
공안당한의원,0
